DATE,STREET1,STREET2,DISTRICT,LATITUDE,LONGITUDE,VISIBILITY,LIGHT,ROAD_CONDITION,ACCLASS,INJURY,FATAL_NO,HOOD_158,NEIGHBOURHOOD_158,DOW,HOUR,YEAR,MONTH,SEVERE_COLLISION,TIME_OF_DAY,SEASON
2006-07-20,ST MARKS RD,BROOKSIDE AVE,Toronto and East York,43.659845,-79.49149,Rain,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,114,Lambton Baby Point,Thursday,17,2006,7,0,Evening,Summer
2006-07-20,ST MARKS RD,BROOKSIDE AVE,Toronto and East York,43.659845,-79.49149,Rain,Daylight,Wet,Non-Fatal Injury,Major,0.0,114,Lambton Baby Point,Thursday,17,2006,7,1,Evening,Summer
2006-07-20,ST MARKS RD,BROOKSIDE AVE,Toronto and East York,43.659845,-79.49149,Rain,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,114,Lambton Baby Point,Thursday,17,2006,7,0,Evening,Summer
2006-07-22,RICHMOND ST E,PARLIAMENT ST,Toronto and East York,43.654545,-79.36399,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,73,Moss Park,Saturday,6,2006,7,1,Late Night,Summer
2006-07-22,RICHMOND ST E,PARLIAMENT ST,Toronto and East York,43.654545,-79.36399,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,73,Moss Park,Saturday,6,2006,7,0,Late Night,Summer
2006-07-22,RICHMOND ST E,PARLIAMENT ST,Toronto and East York,43.654545,-79.36399,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,73,Moss Park,Saturday,6,2006,7,0,Late Night,Summer
2006-07-23,HIGHWAY 27 S  S,401 X W 427 X RAMP,Etobicoke York,43.679345,-79.57879,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,1,West Humber-Clairville,Sunday,5,2006,7,1,Late Night,Summer
2006-07-23,HIGHWAY 27 S  S,401 X W 427 X RAMP,Etobicoke York,43.679345,-79.57879,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,1,West Humber-Clairville,Sunday,5,2006,7,0,Late Night,Summer
2006-07-23,VICTORIA PARK AVE,BISCAYNE BLVD,North York,43.729145,-79.30449,Rain,Daylight,Wet,Fatal,Minimal,0.0,43,Victoria Village,Sunday,13,2006,7,1,Morning_Afternoon,Summer
2006-07-23,VICTORIA PARK AVE,BISCAYNE BLVD,North York,43.729145,-79.30449,Rain,Daylight,Wet,Fatal,Fatal,0.0,43,Victoria Village,Sunday,13,2006,7,1,Morning_Afternoon,Summer
2006-07-24,LAKE SHORE BLVD W,JAMESON LAKESHORE RAMP,Toronto and East York,43.631745,-79.43259,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,85,South Parkdale,Monday,13,2006,7,1,Morning_Afternoon,Summer
2006-07-24,STEELES AVE W,ALNESS ST,North York,43.784645,-79.48109,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,27,York University Heights,Monday,14,2006,7,0,Evening,Summer
2006-07-24,STEELES AVE W,ALNESS ST,North York,43.784645,-79.48109,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,27,York University Heights,Monday,14,2006,7,0,Evening,Summer
2006-07-24,STEELES AVE W,ALNESS ST,North York,43.784645,-79.48109,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,27,York University Heights,Monday,14,2006,7,0,Evening,Summer
2006-07-24,STEELES AVE W,ALNESS ST,North York,43.784645,-79.48109,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,27,York University Heights,Monday,14,2006,7,0,Evening,Summer
2006-07-24,STEELES AVE W,ALNESS ST,North York,43.784645,-79.48109,Clear,Daylight,Dry,Non-Fatal Injury,Minor,0.0,27,York University Heights,Monday,14,2006,7,0,Evening,Summer
2006-07-24,STEELES AVE W,ALNESS ST,North York,43.784645,-79.48109,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,27,York University Heights,Monday,14,2006,7,1,Evening,Summer
2006-07-24,DON MILLS RD,DON VALLEY PARKWAY S  S,Toronto and East York,43.700245,-79.33769,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,58,Old East York,Monday,23,2006,7,0,Night,Summer
2006-07-24,DON MILLS RD,DON VALLEY PARKWAY S  S,Toronto and East York,43.700245,-79.33769,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,58,Old East York,Monday,23,2006,7,1,Night,Summer
2006-07-24,DON MILLS RD,DON VALLEY PARKWAY S  S,Toronto and East York,43.700245,-79.33769,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,58,Old East York,Monday,23,2006,7,0,Night,Summer
2006-07-24,DON MILLS RD,DON VALLEY PARKWAY S  S,Toronto and East York,43.700245,-79.33769,Clear,Dark,Dry,Non-Fatal Injury,Minor,0.0,58,Old East York,Monday,23,2006,7,0,Night,Summer
2006-07-26,NUGGET AVE,SHORTING RD,Scarborough,43.796345,-79.25089,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,128,Agincourt South-Malvern West,Wednesday,5,2006,7,0,Late Night,Summer
2006-07-26,NUGGET AVE,SHORTING RD,Scarborough,43.796345,-79.25089,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,128,Agincourt South-Malvern West,Wednesday,5,2006,7,1,Late Night,Summer
2006-07-26,ALBION RD,ARMEL CRT,Etobicoke York,43.721345,-79.54559,Rain,Dark,Wet,Non-Fatal Injury,Minimal,0.0,5,Elms-Old Rexdale,Wednesday,21,2006,7,0,Night,Summer
2006-07-26,ALBION RD,ARMEL CRT,Etobicoke York,43.721345,-79.54559,Rain,Dark,Wet,Non-Fatal Injury,Major,0.0,5,Elms-Old Rexdale,Wednesday,21,2006,7,1,Night,Summer
2006-07-26,ALBION RD,ARMEL CRT,Etobicoke York,43.721345,-79.54559,Rain,Dark,Wet,Non-Fatal Injury,Minor,0.0,5,Elms-Old Rexdale,Wednesday,21,2006,7,0,Night,Summer
2006-07-26,ALBION RD,ARMEL CRT,Etobicoke York,43.721345,-79.54559,Rain,Dark,Wet,Non-Fatal Injury,Minor,0.0,5,Elms-Old Rexdale,Wednesday,21,2006,7,0,Night,Summer
2006-07-28,225 BIRMINGHAM ST,,Etobicoke York,43.602045,-79.51169,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,18,New Toronto,Friday,16,2006,7,0,Evening,Summer
2006-07-28,225 BIRMINGHAM ST,,Etobicoke York,43.602045,-79.51169,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,18,New Toronto,Friday,16,2006,7,0,Evening,Summer
2006-07-28,225 BIRMINGHAM ST,,Etobicoke York,43.602045,-79.51169,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,18,New Toronto,Friday,16,2006,7,1,Evening,Summer
2006-07-28,ISLINGTON AVE,DIXON RD,Etobicoke York,43.694445,-79.54549,Clear,Daylight,Dry,Fatal,Minimal,0.0,6,Kingsview Village-The Westway,Friday,16,2006,7,1,Evening,Summer
2006-07-28,ISLINGTON AVE,DIXON RD,Etobicoke York,43.694445,-79.54549,Clear,Daylight,Dry,Fatal,Minimal,0.0,6,Kingsview Village-The Westway,Friday,16,2006,7,1,Evening,Summer
2006-07-28,ISLINGTON AVE,DIXON RD,Etobicoke York,43.694445,-79.54549,Clear,Daylight,Dry,Fatal,Minimal,0.0,6,Kingsview Village-The Westway,Friday,16,2006,7,1,Evening,Summer
2006-07-28,ISLINGTON AVE,DIXON RD,Etobicoke York,43.694445,-79.54549,Clear,Daylight,Dry,Fatal,Fatal,0.0,6,Kingsview Village-The Westway,Friday,16,2006,7,1,Evening,Summer
2006-07-30,LAWRENCE AVE W,JANE ST,Etobicoke York,43.702845,-79.50379,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,30,Brookhaven-Amesbury,Sunday,7,2006,7,0,Late Night,Summer
2006-07-30,LAWRENCE AVE W,JANE ST,Etobicoke York,43.702845,-79.50379,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,30,Brookhaven-Amesbury,Sunday,7,2006,7,1,Late Night,Summer
2006-07-30,DON MILLS RD,MCNICOLL AVE,North York,43.799645,-79.35409,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,48,Hillcrest Village,Sunday,14,2006,7,1,Evening,Summer
2006-07-30,DON MILLS RD,MCNICOLL AVE,North York,43.799645,-79.35409,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,48,Hillcrest Village,Sunday,14,2006,7,0,Evening,Summer
2006-07-30,DON MILLS RD,MCNICOLL AVE,North York,43.799645,-79.35409,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,48,Hillcrest Village,Sunday,14,2006,7,0,Evening,Summer
2006-07-30,DON MILLS RD,MCNICOLL AVE,North York,43.799645,-79.35409,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,48,Hillcrest Village,Sunday,14,2006,7,0,Evening,Summer
2006-07-30,DON MILLS RD,MCNICOLL AVE,North York,43.799645,-79.35409,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,48,Hillcrest Village,Sunday,14,2006,7,0,Evening,Summer
2006-07-30,F G GARDINER XY Ramp W,GARDINER W S KINGSWAY RAMP,Toronto and East York,43.634645,-79.47159,Clear,Dark,Dry,Fatal,Fatal,0.0,85,South Parkdale,Sunday,21,2006,7,1,Night,Summer
2006-07-31,FINCH AVE E,BRAHMS AVE,North York,43.791945,-79.35809,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,47,Don Valley Village,Monday,6,2006,7,0,Late Night,Summer
2006-07-31,FINCH AVE E,BRAHMS AVE,North York,43.791945,-79.35809,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,47,Don Valley Village,Monday,6,2006,7,1,Late Night,Summer
2006-07-31,FINCH AVE E,BRAHMS AVE,North York,43.791945,-79.35809,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,47,Don Valley Village,Monday,6,2006,7,0,Late Night,Summer
2006-07-31,BLOOR ST W,KENNEDY AVE,Toronto and East York,43.651245,-79.47549,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,87,High Park-Swansea,Monday,14,2006,7,0,Evening,Summer
2006-07-31,BLOOR ST W,KENNEDY AVE,Toronto and East York,43.651245,-79.47549,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,87,High Park-Swansea,Monday,14,2006,7,0,Evening,Summer
2006-07-31,BLOOR ST W,KENNEDY AVE,Toronto and East York,43.651245,-79.47549,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,87,High Park-Swansea,Monday,14,2006,7,1,Evening,Summer
2006-07-31,BAY ST,KING ST W,Toronto and East York,43.648645,-79.38029,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,170,Yonge-Bay Corridor,Monday,16,2006,7,1,Evening,Summer
2006-08-01,HENLEY CRES,KIPLING AVE,Etobicoke York,43.730645,-79.57539,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,4,Rexdale-Kipling,Tuesday,18,2006,8,0,Evening,Summer
2006-08-01,HENLEY CRES,KIPLING AVE,Etobicoke York,43.730645,-79.57539,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,4,Rexdale-Kipling,Tuesday,18,2006,8,1,Evening,Summer
2006-08-01,NEILSON RD,WICKSON TRL,Scarborough,43.802045,-79.21779,Clear,Dark,Dry,Fatal,Minor,0.0,146,Malvern East,Tuesday,23,2006,8,1,Night,Summer
2006-08-01,NEILSON RD,WICKSON TRL,Scarborough,43.802045,-79.21779,Clear,Dark,Dry,Fatal,Fatal,0.0,146,Malvern East,Tuesday,23,2006,8,1,Night,Summer
2006-08-03,F G GARDINER XY E  E,LAKESHORE W GARDINER RAMP E,Toronto and East York,43.634145,-79.47169,Rain,Dark,Wet,Non-Fatal Injury,Minimal,0.0,85,South Parkdale,Thursday,1,2006,8,0,Late Night,Summer
2006-08-03,F G GARDINER XY E  E,LAKESHORE W GARDINER RAMP E,Toronto and East York,43.634145,-79.47169,Rain,Dark,Wet,Non-Fatal Injury,Minimal,0.0,85,South Parkdale,Thursday,1,2006,8,0,Late Night,Summer
2006-08-03,F G GARDINER XY E  E,LAKESHORE W GARDINER RAMP E,Toronto and East York,43.634145,-79.47169,Rain,Dark,Wet,Non-Fatal Injury,Minor,0.0,85,South Parkdale,Thursday,1,2006,8,0,Late Night,Summer
2006-08-03,F G GARDINER XY E  E,LAKESHORE W GARDINER RAMP E,Toronto and East York,43.634145,-79.47169,Rain,Dark,Wet,Non-Fatal Injury,Minor,0.0,85,South Parkdale,Thursday,1,2006,8,0,Late Night,Summer
2006-08-03,F G GARDINER XY E  E,LAKESHORE W GARDINER RAMP E,Toronto and East York,43.634145,-79.47169,Rain,Dark,Wet,Non-Fatal Injury,Major,0.0,85,South Parkdale,Thursday,1,2006,8,1,Late Night,Summer
2006-08-03,F G GARDINER XY E  E,LAKESHORE W GARDINER RAMP E,Toronto and East York,43.634145,-79.47169,Rain,Dark,Wet,Non-Fatal Injury,Minor,0.0,85,South Parkdale,Thursday,1,2006,8,0,Late Night,Summer
2006-08-03,JANE ST,FOXWELL ST,Etobicoke York,43.672145,-79.49399,Rain,Dark,Wet,Fatal,Fatal,0.0,111,Rockcliffe-Smythe,Thursday,1,2006,8,1,Late Night,Summer
2006-08-03,JANE ST,FOXWELL ST,Etobicoke York,43.672145,-79.49399,Rain,Dark,Wet,Fatal,Minimal,0.0,111,Rockcliffe-Smythe,Thursday,1,2006,8,1,Late Night,Summer
2006-08-03,JANE ST,FOXWELL ST,Etobicoke York,43.672145,-79.49399,Rain,Dark,Wet,Fatal,Minimal,0.0,111,Rockcliffe-Smythe,Thursday,1,2006,8,1,Late Night,Summer
2006-08-03,MIDLAND AVE,LAWRENCE AVE E,Scarborough,43.751545,-79.26509,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,126,Dorset Park,Thursday,3,2006,8,0,Late Night,Summer
2006-08-03,MIDLAND AVE,LAWRENCE AVE E,Scarborough,43.751545,-79.26509,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,126,Dorset Park,Thursday,3,2006,8,0,Late Night,Summer
2006-08-03,MIDLAND AVE,LAWRENCE AVE E,Scarborough,43.751545,-79.26509,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,126,Dorset Park,Thursday,3,2006,8,0,Late Night,Summer
2006-08-03,MIDLAND AVE,LAWRENCE AVE E,Scarborough,43.751545,-79.26509,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,126,Dorset Park,Thursday,3,2006,8,0,Late Night,Summer
2006-08-03,MIDLAND AVE,LAWRENCE AVE E,Scarborough,43.751545,-79.26509,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,126,Dorset Park,Thursday,3,2006,8,0,Late Night,Summer
2006-08-03,MIDLAND AVE,LAWRENCE AVE E,Scarborough,43.751545,-79.26509,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,126,Dorset Park,Thursday,3,2006,8,1,Late Night,Summer
2006-08-03,MIDLAND AVE,LAWRENCE AVE E,Scarborough,43.751545,-79.26509,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,126,Dorset Park,Thursday,3,2006,8,1,Late Night,Summer
2006-08-03,SHEPPARD AVE E,DORIS AVE,North York,43.762045,-79.40829,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,153,Avondale,Thursday,18,2006,8,0,Evening,Summer
2006-08-03,SHEPPARD AVE E,DORIS AVE,North York,43.762045,-79.40829,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,153,Avondale,Thursday,18,2006,8,0,Evening,Summer
2006-08-03,SHEPPARD AVE E,DORIS AVE,North York,43.762045,-79.40829,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,153,Avondale,Thursday,18,2006,8,0,Evening,Summer
2006-08-03,SHEPPARD AVE E,DORIS AVE,North York,43.762045,-79.40829,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,153,Avondale,Thursday,18,2006,8,1,Evening,Summer
2006-08-05,WESTHEAD RD,DUNNING CRES,Etobicoke York,43.603245,-79.55459,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,20,Alderwood,Saturday,0,2006,8,0,Late Night,Summer
2006-08-05,WESTHEAD RD,DUNNING CRES,Etobicoke York,43.603245,-79.55459,Clear,Dark,Dry,Non-Fatal Injury,Minor,0.0,20,Alderwood,Saturday,0,2006,8,0,Late Night,Summer
2006-08-05,WESTHEAD RD,DUNNING CRES,Etobicoke York,43.603245,-79.55459,Clear,Dark,Dry,Non-Fatal Injury,Minor,0.0,20,Alderwood,Saturday,0,2006,8,0,Late Night,Summer
2006-08-05,WESTHEAD RD,DUNNING CRES,Etobicoke York,43.603245,-79.55459,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,20,Alderwood,Saturday,0,2006,8,1,Late Night,Summer
2006-08-05,WESTHEAD RD,DUNNING CRES,Etobicoke York,43.603245,-79.55459,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,20,Alderwood,Saturday,0,2006,8,1,Late Night,Summer
2006-08-05,333 KING ST W,,Toronto and East York,43.646245,-79.39149,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,164,Wellington Place,Saturday,3,2006,8,0,Late Night,Summer
2006-08-05,333 KING ST W,,Toronto and East York,43.646245,-79.39149,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,164,Wellington Place,Saturday,3,2006,8,0,Late Night,Summer
2006-08-05,333 KING ST W,,Toronto and East York,43.646245,-79.39149,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,164,Wellington Place,Saturday,3,2006,8,1,Late Night,Summer
2006-08-05,333 KING ST W,,Toronto and East York,43.646245,-79.39149,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,164,Wellington Place,Saturday,3,2006,8,0,Late Night,Summer
2006-08-05,333 KING ST W,,Toronto and East York,43.646245,-79.39149,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,164,Wellington Place,Saturday,3,2006,8,0,Late Night,Summer
2006-08-05,333 KING ST W,,Toronto and East York,43.646245,-79.39149,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,164,Wellington Place,Saturday,3,2006,8,0,Late Night,Summer
2006-08-06,MOUNT PLEASANT RD,SOUTH DR,Toronto and East York,43.677645,-79.38059,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,98,Rosedale-Moore Park,Sunday,2,2006,8,0,Late Night,Summer
2006-08-06,MOUNT PLEASANT RD,SOUTH DR,Toronto and East York,43.677645,-79.38059,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,98,Rosedale-Moore Park,Sunday,2,2006,8,1,Late Night,Summer
2006-08-06,DANFORTH AVE,LUTTRELL AVE,Toronto and East York,43.690145,-79.29309,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,61,Taylor-Massey,Sunday,21,2006,8,0,Night,Summer
2006-08-06,DANFORTH AVE,LUTTRELL AVE,Toronto and East York,43.690145,-79.29309,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,61,Taylor-Massey,Sunday,21,2006,8,1,Night,Summer
2006-08-06,DANFORTH AVE,LUTTRELL AVE,Toronto and East York,43.690145,-79.29309,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,61,Taylor-Massey,Sunday,21,2006,8,0,Night,Summer
2006-08-07,FINCH AVE W,KISKADEE DR,Etobicoke York,43.735245,-79.59819,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,1,West Humber-Clairville,Monday,21,2006,8,0,Night,Summer
2006-08-07,FINCH AVE W,KISKADEE DR,Etobicoke York,43.735245,-79.59819,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,1,West Humber-Clairville,Monday,21,2006,8,1,Night,Summer
2006-08-07,KING ST W,BLUE JAYS WAY,Toronto and East York,43.646145,-79.39179,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,164,Wellington Place,Monday,23,2006,8,0,Night,Summer
2006-08-07,KING ST W,BLUE JAYS WAY,Toronto and East York,43.646145,-79.39179,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,164,Wellington Place,Monday,23,2006,8,1,Night,Summer
2006-08-08,2159 KIPLING AVE,,Etobicoke York,43.721145,-79.57119,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,4,Rexdale-Kipling,Tuesday,9,2006,8,0,Morning_Afternoon,Summer
2006-08-08,2159 KIPLING AVE,,Etobicoke York,43.721145,-79.57119,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,4,Rexdale-Kipling,Tuesday,9,2006,8,1,Morning_Afternoon,Summer
2006-08-08,YONGE ST,ATHABASKA AVE,North York,43.795445,-79.41939,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,50,Newtonbrook East,Tuesday,10,2006,8,0,Morning_Afternoon,Summer
2006-08-08,YONGE ST,ATHABASKA AVE,North York,43.795445,-79.41939,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,50,Newtonbrook East,Tuesday,10,2006,8,1,Morning_Afternoon,Summer
2006-08-08,GATEWAY BLVD,DON MILLS RD,North York,43.714645,-79.33529,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,44,Flemingdon Park,Tuesday,17,2006,8,1,Evening,Summer
2006-08-08,GATEWAY BLVD,DON MILLS RD,North York,43.714645,-79.33529,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,44,Flemingdon Park,Tuesday,17,2006,8,1,Evening,Summer
2006-08-08,GATEWAY BLVD,DON MILLS RD,North York,43.714645,-79.33529,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,44,Flemingdon Park,Tuesday,17,2006,8,1,Evening,Summer
2006-08-09,ORIOLE PKWY,TRANMER AVE,Toronto and East York,43.699945,-79.40409,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,100,Yonge-Eglinton,Wednesday,18,2006,8,0,Evening,Summer
2006-08-09,ORIOLE PKWY,TRANMER AVE,Toronto and East York,43.699945,-79.40409,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,100,Yonge-Eglinton,Wednesday,18,2006,8,0,Evening,Summer
2006-08-09,ORIOLE PKWY,TRANMER AVE,Toronto and East York,43.699945,-79.40409,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,100,Yonge-Eglinton,Wednesday,18,2006,8,1,Evening,Summer
2006-08-09,QUEEN ST E,HAMMERSMITH AVE,Toronto and East York,43.671145,-79.29429,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,63,The Beaches,Wednesday,21,2006,8,0,Night,Summer
2006-08-09,QUEEN ST E,HAMMERSMITH AVE,Toronto and East York,43.671145,-79.29429,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,63,The Beaches,Wednesday,21,2006,8,1,Night,Summer
2006-08-10,DON MILLS RD,FRESHMEADOW DR,North York,43.808945,-79.35899,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,48,Hillcrest Village,Thursday,18,2006,8,0,Evening,Summer
2006-08-10,DON MILLS RD,FRESHMEADOW DR,North York,43.808945,-79.35899,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,48,Hillcrest Village,Thursday,18,2006,8,1,Evening,Summer
2006-08-10,3279 KINGSTON RD,,Scarborough,43.731545,-79.22519,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,123,Cliffcrest,Thursday,18,2006,8,0,Evening,Summer
2006-08-10,3279 KINGSTON RD,,Scarborough,43.731545,-79.22519,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,123,Cliffcrest,Thursday,18,2006,8,1,Evening,Summer
2006-08-11,ROGERS RD,MCROBERTS AVE,Toronto and East York,43.683245,-79.45599,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,109,Caledonia-Fairbank,Friday,22,2006,8,1,Night,Summer
2006-08-11,ROGERS RD,MCROBERTS AVE,Toronto and East York,43.683245,-79.45599,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,109,Caledonia-Fairbank,Friday,22,2006,8,1,Night,Summer
2006-08-11,ROGERS RD,MCROBERTS AVE,Toronto and East York,43.683245,-79.45599,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,109,Caledonia-Fairbank,Friday,22,2006,8,0,Night,Summer
2006-08-11,ROGERS RD,MCROBERTS AVE,Toronto and East York,43.683245,-79.45599,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,109,Caledonia-Fairbank,Friday,22,2006,8,1,Night,Summer
2006-08-11,ROGERS RD,MCROBERTS AVE,Toronto and East York,43.683245,-79.45599,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,109,Caledonia-Fairbank,Friday,22,2006,8,0,Night,Summer
2006-08-12,WELLESLEY ST E,CHURCH ST,Toronto and East York,43.665745,-79.38099,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,167,Church-Wellesley,Saturday,2,2006,8,0,Late Night,Summer
2006-08-12,WELLESLEY ST E,CHURCH ST,Toronto and East York,43.665745,-79.38099,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,167,Church-Wellesley,Saturday,2,2006,8,1,Late Night,Summer
2006-08-12,100 UNWIN AVE,,Toronto and East York,43.639045,-79.34669,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,70,South Riverdale,Saturday,9,2006,8,0,Morning_Afternoon,Summer
2006-08-12,100 UNWIN AVE,,Toronto and East York,43.639045,-79.34669,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,70,South Riverdale,Saturday,9,2006,8,0,Morning_Afternoon,Summer
2006-08-12,100 UNWIN AVE,,Toronto and East York,43.639045,-79.34669,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,70,South Riverdale,Saturday,9,2006,8,1,Morning_Afternoon,Summer
2006-08-12,562 BLOOR W ST W,,Toronto and East York,43.665045,-79.411586,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,80,Palmerston-Little Italy,Saturday,18,2006,8,0,Evening,Summer
2006-08-12,562 BLOOR W ST W,,Toronto and East York,43.665045,-79.411586,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,80,Palmerston-Little Italy,Saturday,18,2006,8,1,Evening,Summer
2006-08-15,1233 THE QUEENSWAY,,Etobicoke York,43.615445,-79.55059,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,159,Etobicoke City Centre,Tuesday,8,2006,8,0,Morning_Afternoon,Summer
2006-08-15,1233 THE QUEENSWAY,,Etobicoke York,43.615445,-79.55059,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,159,Etobicoke City Centre,Tuesday,8,2006,8,0,Morning_Afternoon,Summer
2006-08-15,1233 THE QUEENSWAY,,Etobicoke York,43.615445,-79.55059,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,159,Etobicoke City Centre,Tuesday,8,2006,8,0,Morning_Afternoon,Summer
2006-08-15,1233 THE QUEENSWAY,,Etobicoke York,43.615445,-79.55059,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,159,Etobicoke City Centre,Tuesday,8,2006,8,0,Morning_Afternoon,Summer
2006-08-15,1233 THE QUEENSWAY,,Etobicoke York,43.615445,-79.55059,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,159,Etobicoke City Centre,Tuesday,8,2006,8,1,Morning_Afternoon,Summer
2006-08-15,1233 THE QUEENSWAY,,Etobicoke York,43.615445,-79.55059,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,159,Etobicoke City Centre,Tuesday,8,2006,8,1,Morning_Afternoon,Summer
